,Zone X Dish Mapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DCN,Dublin City North,Dublin,Greater Dublin,Ireland and Scotland,10,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,,16,4,8,0,5,4,0,,10,2,0,0,4,2,2,4,2,2,1,0,0,0,3,0,2,2,1,0,0,0,0,0,,37,TRUE,,26,6,7,1,0,0
,CRE,Crewe,Crewe,North West England,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,UPM,Upminster,London,Commuter Belt North,Greater London,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,13,5,0,0,0,0,0,,1,4,0,4,0,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,TRUE,,11,1,2,0,0,0
,STAN,Stanmore,London,OL North,Greater London,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,8,15,0,0,6,0,0,,1,11,0,2,0,2,3,0,3,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,,29,TRUE,,11,6,4,0,0,3
,GBC,Golders Green / Brent Cross,London,OL North,Greater London,10,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,25,10,7,0,0,0,0,,7,7,0,4,5,3,5,2,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,1,,42,TRUE,,26,5,2,0,2,2
,WIN,Windsor,London,Commuter Belt North,Greater London,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,16,18,0,0,0,3,1,,4,14,0,2,0,6,4,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,,38,TRUE,,19,7,5,0,0,1
,BLA,Blanchardstown,Dublin,Greater Dublin,Ireland and Scotland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,TRUE,,2,2,2,0,0,0
,ADV,Andover,Salisbury,South East England,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,BXB,Broxbourne,London,Commuter Belt North,Greater London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,WKB,West Kirby,Birkenhead,North West England,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,RNH,Rainham,London,Commuter Belt North,Greater London,6,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,13,9,0,0,6,0,0,,1,6,0,4,0,5,2,0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,28,TRUE,,16,6,4,0,0,3
,FLE,Fleet,Camberley,Commuter Belt South,Greater London,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,9,13,0,0,0,3,1,,1,10,0,0,0,6,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,,26,TRUE,,11,5,5,0,0,0
,EVE,Evesham,Worcester,Midlands,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,NRT,Northwich,Crewe,North West England,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,EAL,Ealing,London,CL Grow,Core London,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,16,4,5,3,6,3,0,,3,2,6,2,3,3,4,2,2,1,0,3,3,0,0,0,0,0,0,0,1,1,0,1,,37,TRUE,,22,7,2,0,3,4
,BED,Bedford,Milton Keynes,South East England,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,CRO,Croydon,London,OL South,Greater London,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,9,0,0,0,0,0,,0,6,0,1,0,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,15,TRUE,,7,4,2,0,0,0
,SLEE,South Leeds,Leeds,North East and Yorkshire,North England,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,TRUE,,2,0,0,0,0,0
,MAC,Macclesfield,Manchester,North West England,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,M01,M01,Manchester,North West England,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,MNS,Mansfield,Nottingham,Midlands,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,DOC,Dorchester,Dorchester,South West and Wales,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,HOO,Hooe,Plymouth,South West and Wales,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,ORTHM,Outer Rotherham,Sheffield,North East and Yorkshire,North England,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,4,0,0,6,0,0,,0,2,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,10,TRUE,,5,5,2,0,0,3
,CHLS,Chellaston,Derby,Midlands,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,CRN02,CRN02,County Roscommon,Regional Ireland,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,INV,Inverness,Inverness,Scotland,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,BRGR,Burton Green,Coventry,Midlands,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,WCK,Whickham,Newcastle,North East and Yorkshire,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,NDB,North Dublin,Dublin,Greater Dublin,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,WICK,Wickford Town,London,Commuter Belt North,Greater London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,KBG,Kings Bridge,Swansea,South West and Wales,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,LASH,Long Ashton,Bristol,South West and Wales,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,EX3,EX3,Exeter,South West and Wales,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,KY01,KY01,Fife & Perthshire,Scotland,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,WLH,Willenhall,Birmingham,Midlands,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,CLTM,Cramlington,Newcastle,North East and Yorkshire,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,LA01,LA01,Lancaster,North West England,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,AUL,Ashton-under-Lyne,Manchester,North West England,North England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,TRUE,,2,2,2,0,0,0
,GLO,Gloucester,Cheltenham,South West and Wales,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,NWPA,Newport Pagnell,Milton Keynes,South East England,South England and Wales,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,9,0,0,0,0,0,,0,6,0,0,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,13,TRUE,,6,4,2,0,0,0
,FK02,FK02,Stirling,Scotland,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,SBB,Stanton by Bridge,Derby,Midlands,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,CG01,CG01,Galway,Regional Ireland,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,TON,Tonbridge,Royal Tunbridge Wells,Commuter Belt South,Greater London,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,14,8,0,0,0,3,1,,2,6,0,2,0,6,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,,26,TRUE,,14,4,3,0,0,0
,NOR,Norwich,Norwich,South East England,South England and Wales,6,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,14,13,0,0,0,3,1,,2,10,0,1,0,7,2,0,2,1,0,0,0,1,0,3,0,0,0,0,1,0,1,0,,31,TRUE,,17,8,3,0,0,0
,PHN,Peacehaven,Brighton,South East England,South England and Wales,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,9,0,0,0,0,0,,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,TRUE,,3,3,4,0,0,0
,PTL,Portlaoise,Portlaoise,Greater Dublin,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,ALD,Aldershot,Camberley,Commuter Belt South,Greater London,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,9,13,0,0,0,3,1,,1,10,0,0,0,6,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,,26,TRUE,,11,5,5,0,0,0
,RSL,Ruislip,London,OL North,Greater London,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,7,9,1,0,0,0,0,,1,6,0,1,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,TRUE,,8,3,4,0,0,0
,MNG,Morningside,Edinburgh,Scotland,Ireland and Scotland,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,13,4,0,0,0,0,0,,1,2,0,3,0,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,17,TRUE,,13,8,2,1,0,4
,PIN,Pinner,London,Commuter Belt North,Greater London,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,7,9,1,0,6,0,0,,1,6,0,1,1,2,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,23,TRUE,,11,6,4,0,0,3
,HRP,Harpenden,London,Commuter Belt North,Greater London,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,16,8,0,0,0,3,1,,3,6,0,1,0,6,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,,28,TRUE,,16,4,3,0,2,1
,BROA,Broadstone,Bournemouth,South West and Wales,South England and Wales,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,4,0,0,0,0,0,,1,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,TRUE,,5,2,2,0,0,0
,ARND,Arnold,Nottingham,Midlands,North England,8,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,14,18,0,0,6,3,1,,2,14,0,1,0,7,2,0,3,1,0,3,3,1,0,3,0,0,0,0,1,0,1,0,,42,TRUE,,21,12,5,0,0,3
,BCT,Bicester,Oxford,South East England,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,CRHT,Cardiff Heath,Cardiff,South West and Wales,South England and Wales,7,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,14,13,0,0,6,3,1,,2,10,0,1,0,7,2,0,3,1,0,3,3,0,0,3,0,0,0,0,1,0,1,0,,37,TRUE,,19,10,5,0,0,3
,CLC,Colchester,Colchester,South East England,South England and Wales,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,9,8,0,0,0,3,1,,1,6,0,1,0,4,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,,21,TRUE,,10,4,3,0,0,0
,CWX01,CWX01,Waterford,Regional Ireland,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,WNW,Winwick,Wigan,North West England,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,OGLC,Outer Glasgow,Glasgow,Scotland,Ireland and Scotland,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,0,0,0,0,0,,1,4,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,12,TRUE,,7,2,0,0,0,0
,BFW,Belfast West,Belfast,Regional Ireland,Ireland and Scotland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,TRUE,,2,2,2,0,0,0
,GLS,Glossop,Manchester,North West England,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,ATH,Atherstone,Birmingham,Midlands,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,GRMT,Grangemouth,Stirling,Scotland,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,BS01,BS01,Bristol,South West and Wales,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,DER,Derby,Derby,Midlands,North England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,CM4,CM4,Chelmsford,South East England,South England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
,CD1,County Dublin 1,Dublin,Greater Dublin,Ireland and Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TRUE,,0,0,0,0,0,0
