,Summary by Zone RAW,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Source,https://docs.google.com/spreadsheets/d/1xXlnLsxweaGSdWNXy65PnSYpX88U50IskttHrJrbs9M/edit?gid=552644381#gid=552644381,,,,,,,
,Only include rx that appear in onboarded sites,,,,,,,,
,,,,,,,,,
,RESTAURANT_ID,RESTAURANT_NAME,SF_GLOBAL_BRAND,CUSTOMER_ZONE_CODE,OV,TOT_OV,SHARE_OV_BY_RESTAURANT,,
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,LBR,1,3827,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,VWP,1,3827,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,WLWT,1,3827,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,BSY,1,3827,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,HAM,2336,4889,48%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,MVK,816,4889,17%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,BEL,608,4889,12%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,GBC,254,4889,5%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,WEM,237,4889,5%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,KSHY,153,4889,3%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,HME,143,4889,3%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,FIN,106,4889,2%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,EMH,85,4889,2%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,CKT,60,4889,1%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,EAB,39,4889,1%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,STAN,16,4889,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,NHP,16,4889,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,WGR,5,4889,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,PGS,4,4889,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,HRO,3,4889,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,FCH,2,4889,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,CHI,2,4889,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,BWD,2,4889,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,WCT,1,4889,0%,,1
,421,"3113002 - Banana Tree Thai, Vietnamese, Vegan - West Hampstead",Banana Tree,EUST,1,4889,0%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,CLA,3794,8165,46%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,WAN,1246,8165,15%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,BAL,909,8165,11%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,TOO,473,8165,6%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,BRX,448,8165,5%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,FUL,413,8165,5%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,PUT,267,8165,3%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,WIM,203,8165,2%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,SKC,149,8165,2%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,SWN,83,8165,1%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,VKO,72,8165,1%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,CBW,58,8165,1%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,CRO,21,8165,0%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,DUL,7,8165,0%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,RNP,6,8165,0%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,KIN,5,8165,0%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,SBU,5,8165,0%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,RIC,3,8165,0%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,CPP,2,8165,0%,,1
,474,"3113003 - Banana Tree Thai, Vietnamese, Vegan - Battersea",Banana Tree,VWP,1,8165,0%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,MVK,1819,3266,56%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,BEL,788,3266,24%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,NHP,439,3266,13%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,MMS,107,3266,3%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,SBU,29,3266,1%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,SKC,21,3266,1%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,WCT,18,3266,1%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,HAM,17,3266,1%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,CKT,13,3266,0%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,CHI,12,3266,0%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,WEM,1,3266,0%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,GBC,1,3266,0%,,1
,1116,"3113001 - Banana Tree Thai, Vietnamese, Vegan - Maida Vale",Banana Tree,KSHY,1,3266,0%,,1
,11309,"3113008 - Banana Tree Thai, Vietnamese, Vegan - Oxford",Banana Tree,OXF,2955,3810,78%,,1
,11309,"3113008 - Banana Tree Thai, Vietnamese, Vegan - Oxford",Banana Tree,SOXF,325,3810,9%,,1
,11309,"3113008 - Banana Tree Thai, Vietnamese, Vegan - Oxford",Banana Tree,EOXF,258,3810,7%,,1
,11309,"3113008 - Banana Tree Thai, Vietnamese, Vegan - Oxford",Banana Tree,ABI,146,3810,4%,,1
,11309,"3113008 - Banana Tree Thai, Vietnamese, Vegan - Oxford",Banana Tree,WOXF,114,3810,3%,,1
,11309,"3113008 - Banana Tree Thai, Vietnamese, Vegan - Oxford",Banana Tree,NOXF,12,3810,0%,,1
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,MK,1736,5091,34%,,1
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,CRH,1253,5091,25%,,1
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,BRAD,727,5091,14%,,1
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,WOB,541,5091,11%,,1
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,NWTL,519,5091,10%,,1
