response_id,source_file,dish_text_raw,mapped_dish_type,mapping_method,is_family_survey,child_reaction_values,is_full_and_happy,included_in_denominator
356,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Wok fried noodles with chcihekn, chicken pad thai",Noodles,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
345,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken thigh bowl, fried rice, noodles",Rice Bowl,anna_map,False,,0,0
357,POST_ORDER_SURVEY-CONSOLIDATED.csv,Beef Poh,Pho,anna_map,False,,0,0
358,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
360,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
359,POST_ORDER_SURVEY-CONSOLIDATED.csv,Margherita pizza and tomato pasta,Pizza,anna_map,True,"They ate all parts of the dish and were full and happy|They ate some parts of the dish, but were full and happy",1,1
361,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
362,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
363,POST_ORDER_SURVEY-CONSOLIDATED.csv,Rice&noodles,Noodles,anna_map,False,,0,0
365,POST_ORDER_SURVEY-CONSOLIDATED.csv,matar paneer family dish,South Asian / Indian Curry,anna_map,False,,0,0
366,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pasta,Pasta,anna_map,False,,0,0
323,POST_ORDER_SURVEY-CONSOLIDATED.csv,Vegatsu,Katsu,anna_map,True,,0,0
367,POST_ORDER_SURVEY-CONSOLIDATED.csv,Fresh from the wok,Rice Bowl,anna_map,False,,0,0
368,POST_ORDER_SURVEY-CONSOLIDATED.csv,Tofu lemongrass curry,East Asian Curry,anna_map,False,,0,0
301,POST_ORDER_SURVEY-CONSOLIDATED.csv,We ordered twice - do tried each of the options,,unmapped,False,,0,0
370,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,True,,0,0
350,POST_ORDER_SURVEY-CONSOLIDATED.csv,Stir fry rice and noodles,Fried Rice,anna_map,False,,0,0
371,POST_ORDER_SURVEY-CONSOLIDATED.csv,Green Thai curry and pad thai,East Asian Curry,anna_map,True,,0,0
